id,wmo_reg,sub_reg,river,station,country,lat,lon,area,altitude_station,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr,clay,sand,mineral_bulk_density,altitude_basin,forest,impervious,pervious,slope
6606790,6,6060,"CHELMER, RIVER",SPRINGFIELD,GB,51.73666312,0.479465823,190.3,23.1,1965.0,2019.0,55.0,0.0,1977.0,1989.0,13.0,0.0,1965,2019,55,"1,057",0.033333552,175.1631739,0.28453320680499194,0.3414571187300893,0.013873725636561456,78.17438371249699,0.0330003060320926,0.0202456576959728,0.9467540362719344,1.557913511941755
6606850,6,6060,"STOUR, RIVER",LANGHAM,GB,51.97160238,0.940367557,578.0,6.4,1962.0,2019.0,58.0,0.0,1980.0,1984.0,5.0,0.0,1962,2019,58,"2,952",0.093094272,161.0627543,0.287871185519793,0.3453564562864998,0.013860794759073631,74.60479771238629,0.0592797746234844,0.008465283677266,0.9322549416992496,1.9084363651638236
6606870,6,6060,"GIPPING, RIVER",STOWMARKET,GB,52.18131953,1.008159779,128.9,25.1,1964.0,2019.0,56.0,1.854866558,,,,,1964,2019,56,"0,651",0.020529936,159.270256,0.26011195214620014,0.41720942203067035,0.01345540042702636,61.83662940393634,0.0413550480318924,0.0233519903979906,0.9352929615701177,1.4043906386506104
6606880,6,6060,"BURE, RIVER",INGWORTH,GB,52.8194617,1.251848956,164.7,12.2,1959.0,2019.0,61.0,0.0,,,,,1959,2019,61,"1,153",0.036361008,220.7711475,0.2158668971642006,0.46943564334418997,0.013252443046099118,50.0766683176992,0.1611306963430557,0.0,0.8388693036569441,1.3870877209464956
6606890,6,6060,BABINGLEY,CASTLE RISING,GB,52.79877368,0.490568903,47.7,4.5,1976.0,2019.0,44.0,0.266075388,,,,,1976,2019,44,"0,515",0.01624104,340.4830189,0.21712130682283717,0.4205127635399111,0.0130115668867388,35.571019439477666,0.2150034251414339,0.0,0.7849965748585663,2.093490084676476
6606900,6,6060,"WAVENEY, RIVER",NEEDHAM MILL,GB,52.38287092,1.273911074,370.0,16.5,1963.0,2019.0,57.0,0.0,1980.0,1984.0,5.0,0.0,1963,2019,57,"1,766",0.055692576,150.5204757,0.250243874765342,0.4406863131671031,0.01332099366322053,47.361604036963776,0.0702593900254915,0.0051627752388645,0.924577834735644,0.9772186480581856
6606950,6,6060,"COLNE, RIVER",LEXDEN,GB,51.89899282,0.851040465,238.2,8.2,1959.0,2019.0,61.0,0.077572439,1959.0,1992.0,34.0,0.0,1959,2019,61,"1,07",0.03374352,141.6604534,0.2689588019871149,0.360989699739471,0.013698616448331879,66.27202622399496,0.0722562882964172,0.0091736770173004,0.9185700346862824,1.7577659653486832
6607010,6,6070,"EASTERN YAR, RIVER",BUDBRIDGE,GB,50.64894997,-1.250012278,22.5,17.2,1982.0,2019.0,38.0,0.175387314,,,,,1982,2019,38,"0,224",0.007064064,313.9584,0.2297898796796169,0.3211392817862193,0.012438067256517795,80.87153351169712,0.0552441667070482,0.0,0.9447558332929517,4.134860019212768
6607100,6,6070,"DART, RIVER",AUSTINS BRIDGE,GB,50.479042,-3.761522191,247.6,22.4,1958.0,2019.0,62.0,0.0,1958.0,1993.0,36.0,0.0,1958,2019,62,"11,32",0.35698752,1441.791276,0.20557944826509122,0.4080684245734353,0.012353143926900461,325.69394224442283,0.2105605743784042,0.0016730237336592,0.7877664018879368,6.991723565078584
6607101,6,6070,"EAST DART, RIVER",BELLEVER,GB,50.58238261,-3.898158121,21.5,309.0,1964.0,2019.0,56.0,0.0,,,,,1964,2019,56,"1,272",0.040113792,1865.757767,0.19833255950537418,0.4294582548341076,0.012392787872823621,,0.3426822621961848,0.0,0.6573177378038151,5.365225120902087
6607110,6,6070,"FAL, RIVER",TREGONY,GB,50.26601813,-4.918436552,87.0,6.9,1978.0,2019.0,42.0,0.0,,,,,1978,2019,42,"2,034",0.064144224,737.289931,0.23064858559110174,0.30240186838843813,0.012383687503410424,129.18393011019046,0.2018680248494629,0.0,0.7981319751505372,5.182476111281849
6607115,6,6070,"CAMEL, RIVER",DENBY,GB,50.47963403,-4.795672947,208.8,4.6,1964.0,2019.0,56.0,0.0,,,,,1964,2019,56,"5,963",0.188049168,900.6186207,0.2318306336889436,0.32315034030721734,0.012418607532418318,172.05078866249733,0.055674501269781,0.0039729763881692,0.9403525223420496,4.823416249618009
6607120,6,6070,"FOWEY, RIVER",RESTORMEL,GB,50.43105299,-4.679474304,169.1,9.2,1961.0,2019.0,59.0,0.0,,,,,1961,2019,59,"4,735",0.14932296,883.0452986,0.2278377913165424,0.3496996480080935,0.01235906535914804,173.3909976165583,0.0800185768428348,0.0,0.9199814231571648,5.808278864153448
6607130,6,6070,"TAMAR, RIVER",GUNNISLAKE,GB,50.53127,-4.221854116,916.9,8.2,1956.0,2019.0,64.0,0.0,,,,,1956,2019,64,"22,808",0.719273088,784.4618693,0.2500608360008399,0.31421289189926116,0.01274051668324946,154.8216215670629,0.0460957474388672,0.0011459551550455,0.9527582974060872,4.529541769627612
6607131,6,6070,"THRUSHEL, RIVER",TINHAY,GB,50.64724161,-4.267553273,112.7,55.5,1969.0,2019.0,51.0,0.0,,,,,1969,2019,51,"2,31",0.07284816,646.3900621,0.2515460616405323,0.32168715489670213,0.012823184729579462,162.38157285147355,0.0543453077660992,0.0,0.9456546922339008,4.345815979649728
6607140,6,6070,"TORRIDGE, RIVER",TORRINGTON,GB,50.94693199,-4.137295265,663.0,13.9,1960.0,2019.0,60.0,2.521863866,,,,,1960,2019,60,"15,588",0.491583168,741.4527421,0.24446848992203482,0.329475605637608,0.012671209244578452,159.70787647434307,0.073912347003805,0.0022455234545878,0.9238421295416072,4.076882369602716
6607150,6,6070,"TAW, RIVER",UMBERLEIGH,GB,50.99546875,-3.985041306,826.2,14.1,1958.0,2019.0,62.0,0.0,1980.0,1984.0,5.0,0.0,1958,2019,62,"18,11",0.57111696,691.2575163,0.24073676605564603,0.32912549660424245,0.01252425912893793,180.91813086718423,0.0631954942796435,0.0004638943063329,0.9363406114140236,5.250334326868314
6607200,6,6070,"EXE, RIVER",THORVERTON,GB,50.80417401,-3.511308909,600.9,25.9,1956.0,2019.0,64.0,0.0,1977.0,1997.0,21.0,9.523809524,1956,2019,64,"16,196",0.510757056,849.9867798,0.23359676602013096,0.3371548790360314,0.01236782848111382,246.49262811207345,0.0719834858593951,0.0036953194772046,0.9243211946634003,7.0316137296899415
6607210,6,6070,"CULM, RIVER",WOOD MILL,GB,50.84316491,-3.39234716,226.1,44.0,1962.0,2019.0,58.0,0.0,,,,,1962,2019,58,"3,773",0.118985328,526.2508978,0.2437890118360836,0.31260178351852624,0.012531487509691804,152.20519102303405,0.0944734655607594,0.0025547786116451,0.9029717558275956,4.280290611412262
6607220,6,6070,"AXE, RIVER",WHITFORD,GB,50.75280535,-3.047421482,288.5,7.3,1964.0,2019.0,56.0,0.0,,,,,1964,2019,56,"5,308",0.167393088,580.2186759,0.2518885041359033,0.3087723146347908,0.012758721741196539,134.02099613638194,0.071576143580706,0.0022172621267762,0.9262065942925176,5.346936831656286
6607225,6,6070,"OTTER, RIVER",DOTTON,GB,50.68837188,-3.294337288,202.5,14.5,1962.0,2019.0,58.0,0.0,,,,,1962,2019,58,"3,217",0.101451312,500.9941333,0.2448684842647696,0.31175125166791384,0.012583876409308215,145.31736183090194,0.1282130935456411,0.0100042737730274,0.8617826326813312,4.9342593574837394
6607230,6,6070,"TONE, RIVER",BISHOPS HULL,GB,51.01907455,-3.133707628,202.0,16.6,1961.0,2019.0,59.0,0.0,,,,,1961,2019,59,"2,998",0.094544928,468.044198,0.24030002202456952,0.3197540142014307,0.012485832322947293,143.81913197732675,0.0529314292724094,0.0037992661875282,0.9432693045400624,4.956288270662602
6607240,6,6070,"BRUE, RIVER",LOVINGTON,GB,51.083647,-2.586799556,135.2,19.8,1964.0,2019.0,56.0,0.542612505,,,,,1964,2019,56,"1,917",0.060454512,447.1487574,0.28294572761174774,0.2937700119776887,0.01354816834722147,110.05568168318102,0.089892251349657,0.0007852521980186,0.9093224964523242,3.7925172173326978
6607250,6,6070,"PIDDLE, RIVER",BAGGS MILL,GB,50.68806643,-2.12420961,183.1,2.1,1963.0,2019.0,57.0,0.0,,,,,1963,2019,57,"2,471",0.077925456,425.5896013,0.2485518384187744,0.2711538961577926,0.01366461845695136,105.3543488354436,0.095156365504918,0.0003253193608843,0.9045183151341974,4.259136053358559
6607500,6,6070,"STOUR, RIVER",THROOP MILL,GB,50.76389745,-1.842093942,1073.0,4.4,1973.0,2019.0,47.0,0.0,1991.0,1997.0,7.0,42.85714286,1973,2019,47,"13,695",0.43188552,402.5028145,0.2638170353941494,0.2888378507361832,0.01349983259757106,91.23414295486924,0.081032210990298,0.0215666615071796,0.8974011275025222,3.0454877423052293
6607520,6,6070,"TEST, RIVER",BROADLANDS,GB,50.96807618,-1.497097962,1040.0,10.1,1957.0,2019.0,63.0,0.105983661,,,,,1957,2019,63,"11,135",0.35115336,337.6474615,0.2664666084186885,0.2567707896950384,0.013655449534205354,107.15760242361496,0.0732306292715697,0.0060970561714549,0.9206723145569752,3.048255346080515
6607530,6,6070,"WALLINGTON, RIVER",NORTH FAREHAM,GB,50.86367144,-1.166631533,111.0,3.7,1951.0,2019.0,69.0,0.853565245,,,,,1951,2019,69,"0,626",0.019741536,177.8516757,0.24740655755692656,0.3144371144797361,0.013151942308322952,68.1202166816454,0.1831419370264215,0.0607029640451101,0.7561550989284683,3.0462280045216503
6607540,6,6070,"MEON, RIVER",MISLINGFORD,GB,50.92346413,-1.162988871,72.8,29.3,1958.0,2019.0,62.0,0.13016158,,,,,1958,2019,62,"0,985",0.03106296,426.689011,0.27473204998907763,0.24570435064927817,0.013700950982139876,113.2888161796853,0.0763777717045327,0.0,0.9236222282954676,4.748825536671895
6607550,6,6070,"ITCHEN, RIVER",HIGHBRIDGE + ALLBROOK,GB,50.98765881,-1.344171397,360.0,16.8,1958.0,2019.0,62.0,0.0,1958.0,1993.0,36.0,0.0,1958,2019,62,"5,511",0.173794896,482.7636,0.26966333511570484,0.2466897957275592,0.013761992716912924,106.92200485226358,0.0891344540215058,0.0109096030685395,0.8999559429099546,3.234233531065197
6607560,6,6070,"UCK, RIVER",ISFIELD,GB,50.9520343,0.075354204,87.8,11.3,1964.0,2019.0,56.0,0.333532457,,,,,1964,2019,56,"1,135",0.03579336,407.6692483,0.23864229166320622,0.31584201620154895,0.012485585577280972,76.98267776334964,0.2992286412860985,0.012642812112006,0.6881285466018954,3.731146643498388
6607705,6,6070,"NADDER, RIVER",WILTON,GB,51.07639004,-1.862560054,220.6,51.1,1966.0,2019.0,54.0,0.0,,,,,1966,2019,54,"2,866",0.090382176,409.71068,0.26397625923176876,0.2709120383887099,0.013403621267287492,137.95279506885606,0.0570653013791124,0.0,0.9429346986208876,4.719015134176062
6607710,6,6070,"AVON, RIVER",AMESBURY,GB,51.17152668,-1.785267486,323.7,67.1,1965.0,2019.0,55.0,0.0,,,,,1965,2019,55,"3,512",0.110754432,342.1514736,0.26898047256859386,0.2774786659197093,0.01335001127962045,134.45853839014714,0.088254669860064,0.0044425302645091,0.907302799875427,3.103475680988011
6607711,6,6070,"EAST AVON, RIVER",UPAVON,GB,51.30249997,-1.809874883,85.7,92.1,1971.0,2019.0,49.0,0.205338809,,,,,1971,2019,49,"0,825",0.0260172,303.5845974,0.2639350610811134,0.2843822467615115,0.013190005112938677,124.3798528855885,0.0972624609077367,0.0027208585923132,0.90001668049995,3.385687428096362
6607760,6,6070,"FROME, RIVER",FRENCHAY,GB,51.4925924,-2.523488664,148.9,20.0,1961.0,2019.0,59.0,0.0,,,,,1961,2019,59,"1,746",0.055061856,369.7908395,0.2433275579848272,0.3768593823376499,0.013166492062446555,73.44097846121215,0.0927602742028299,0.1787838318202645,0.7284558939769054,1.7129098317559033
6607765,6,6070,"BOYD, RIVER",BITTON,GB,51.42689795,-2.459609089,47.9,15.5,1973.0,2019.0,47.0,0.0,,,,,1973,2019,47,"0,559",0.017628624,368.0297286,0.2875626529258487,0.282064754048674,0.01360788845730481,110.02040685577522,0.0767417751308346,0.0013912228836062,0.9218670019855592,3.77828877466495
6607800,6,6070,"DARENT, RIVER",HAWLEY,GB,51.42433574,0.231192932,191.4,11.2,1963.0,2019.0,57.0,0.0,1977.0,1997.0,21.0,23.80952381,1963,2019,57,"0,661",0.020845296,108.9095925,0.2616807456624949,0.299212559437892,0.013021391386377052,120.49778343643374,0.4054879251773673,0.0395117426102409,0.5550003322123912,4.38297040964836
6607850,6,6070,"BEULT, RIVER",STILE BRIDGE,GB,51.2020707,0.51602401,277.1,11.5,1958.0,2019.0,62.0,1.301615799,1977.0,1989.0,13.0,0.641025641,1958,2019,62,"2,025",0.0638604,230.4597618,0.2457719916325078,0.35110710216728935,0.01305046010605188,45.056642478927024,0.2428127285745421,0.0034415626259714,0.7537457087994864,1.7647184297836267
6607851,6,6070,"MEDWAY, RIVER",TESTON,GB,51.25086955,0.446960516,1256.1,7.0,1956.0,2019.0,64.0,1.112559757,,,,,1956,2019,64,"10,993",0.346675248,275.9933508,0.2431895551708369,0.32918853515662044,0.012787767048764671,74.24712759088858,0.3621167954646942,0.0174083493827503,0.6204748551525553,3.1052341502373184
6607855,6,6070,ERIDGE STREAM,HENDAL BRIDGE,GB,51.10822825,0.172574596,53.7,41.5,1973.0,2019.0,47.0,10.51476693,,,,,1973,2019,47,"0,749",0.023620464,439.8596648,0.2395459554351726,0.3057198788551472,0.012476343010651772,118.9370190244582,0.4646664755357277,0.0197683261536019,0.5155651983106702,4.347800538263968
6607950,6,6070,GREAT STOUR,HORTON,GB,51.25810205,1.030508073,345.0,12.5,1964.0,2019.0,56.0,0.0,1964.0,1993.0,30.0,0.0,1964,2019,56,"3,195",0.10075752,292.0507826,0.2600755338869831,0.30945413308419906,0.013172200096408475,84.92913037821044,0.196753492230088,0.0340948699450083,0.7691516378249037,3.116450386808401
6608100,6,6080,"DEE, RIVER",MANLEY HALL,GB,52.9665128,-2.971887018,1013.1,25.4,1937.0,2019.0,83.0,0.0,1937.0,1992.0,56.0,0.0,1937,2019,83,"31,265",0.98597304,973.2238081,0.21172850203463603,0.39985534505100767,0.012458560879239808,342.0527874525692,0.3870872202104704,0.0021354392118265,0.6107773405777032,9.851224783199353
6608101,6,6080,"DEE, RIVER",NEW INN,GB,52.86284018,-3.674694176,53.9,163.5,1969.0,2019.0,51.0,0.0,,,,,1969,2019,51,"3,167",0.099874512,1852.959406,0.1926386011849516,0.43950759015335555,0.012426518608566814,372.0317664957683,0.5258091785073842,0.0,0.4741908214926156,9.786145823373449
6608110,6,6080,"ALYN, RIVER",PONT-Y-CAPEL,GB,53.07949161,-2.993777612,227.1,37.3,1965.0,2019.0,55.0,0.0,,,,,1965,2019,55,"2,335",0.07363656,324.2472919,0.22499104762790492,0.372974637199532,0.012501114706381157,230.1862863510869,0.3410340414164649,0.0344037269659176,0.6245622316176173,5.923587654249522
6608160,6,6080,"GLASLYN, AFON",BEDDGELERT,GB,53.0087789,-4.100515311,68.6,32.9,1961.0,2019.0,59.0,0.0,,,,,1961,2019,59,"5,81",0.18322416,2670.906122,0.20256663774559225,0.4216457192733417,0.01248060575802228,330.1682966483641,0.5468671402540889,0.0,0.4531328597459111,19.842784762821847
6608170,6,6080,"DOVEY, RIVER",DYFI BRIDGE,GB,52.60086955,-3.854636773,471.3,5.9,1962.0,2019.0,58.0,7.618041212,,,,,1962,2019,58,"23,267",0.733748112,1556.859987,0.1993770837284866,0.41306983198506325,0.012216734983515125,282.4372897477676,0.382502490765897,0.0,0.6174975092341027,15.17440195254308
6608190,6,6080,"YSTWYTH, AFON",PONT LLOLWYN,GB,52.3754478,-4.07237859,169.6,12.0,1963.0,2019.0,57.0,0.156448616,,,,,1963,2019,57,"6,09",0.19205424,1132.395283,0.19971615398419806,0.3954602702071698,0.012055654610401726,257.5880934860751,0.3239218135851699,0.0010176811610111,0.6750605052538189,9.722667404194343
6608200,6,6080,"TEIFI, AFON",GLAN TEIFI,GB,52.04540541,-4.561740473,893.6,5.2,1959.0,2019.0,61.0,0.831553597,1959.0,1966.0,8.0,0.0,1959,2019,61,"29,55",0.9318888,1042.847807,0.2280160457317269,0.35328578263167515,0.012389286586925494,208.35959358718492,0.1666734270368568,0.000259045590167,0.8330675273729761,6.551739084004712
6608210,6,6080,"TYWI, AFON",NANTGAREDIG,GB,51.86314139,-4.201463956,1090.4,7.8,1958.0,2019.0,62.0,0.071813285,,,,,1958,2019,62,"40,051",1.263048336,1158.334864,0.21408099198692487,0.37026352201085166,0.012195407158733825,233.12640411098684,0.2962080028131846,0.0003216986190879,0.7034702985677276,8.789115516081749
6608230,6,6080,EWENNY,KEEPERS LODGE,GB,51.49254729,-3.557175309,62.5,8.3,1971.0,2019.0,49.0,0.022855837,,,,,1971,2019,49,"1,861",0.058688496,939.015936,0.2318883075311853,0.35637460359232653,0.01253756366059691,86.38892091756087,0.1762356835649567,0.0368165838552858,0.7869477325797574,5.1378115024336095
6608240,6,6080,RHYMNEY RIVER,LLANEDEYRN,GB,51.5326532,-3.119809335,178.7,11.8,1973.0,2019.0,47.0,0.0,,,,,1973,2019,47,"5,732",0.180764352,1011.552054,0.21411010135517622,0.3803379939698871,0.012242632809958631,226.43262325608876,0.3212625534356888,0.0506424292174306,0.6280950173468804,8.039060851118666
6608300,6,6080,"USK, RIVER",CHAIN BRIDGE,GB,51.74518525,-2.94857815,911.7,22.6,1957.0,2019.0,63.0,0.0,,,,,1957,2019,63,"28,692",0.904830912,992.4656269,0.2152568368839817,0.36985063258184675,0.012183814213845878,317.84679259426235,0.2307061929244086,0.002392725781394,0.7669010812941972,10.417484225036365
6608310,6,6080,"YSCIR, AFON",PONTARYSCIR,GB,51.96316256,-3.451796996,62.8,161.2,1972.0,2019.0,48.0,0.352214331,,,,,1972,2019,48,"1,934",0.060990624,971.1882803,0.21794611698106603,0.35417434078391496,0.012085502793442386,346.8173844298118,0.1279344217622987,0.0,0.8720655782377015,7.853645745082396
6608500,6,6080,"WYE, RIVER",DDOL FARM,GB,52.29680225,-3.503277103,174.0,192.8,1937.0,2019.0,83.0,0.196994992,1977.0,1996.0,20.0,20.0,1937,2019,83,"6,699",0.211259664,1214.136,0.19606086475575968,0.3977996480489371,0.011989133633089845,384.4248590246649,0.3101664793403608,0.0,0.6898335206596393,10.808179395193669
6608501,6,6080,"WYE, RIVER",REDBROOK,GB,51.79633583,-2.686274521,4010.0,9.2,1936.0,2019.0,84.0,0.0,,,,,1936,2019,84,"73,08",2.30465088,574.7259052,0.2231176734102908,0.3618108047526429,0.012323225428266223,226.95712108252172,0.2050850824279461,0.0038438976403608,0.7910710199316933,7.002560819538663
6608510,6,6080,"FROME, RIVER",YARKHILL,GB,52.08135251,-2.563492134,144.0,55.4,1968.0,2019.0,52.0,0.064422612,,,,,1968,2019,52,"1,162",0.036644832,254.478,0.24220658432956813,0.34118762519248447,0.012717577634619406,137.14108081322908,0.179029359854296,0.0019191103805573,0.819051529765147,3.598693751418776
6608520,6,6080,"LUGG, RIVER",BYTON,GB,52.27665705,-2.933123297,203.3,124.1,1966.0,2019.0,54.0,0.0,,,,,1966,2019,54,"3,906",0.123179616,605.9007182,0.22142149307070277,0.3640763798763535,0.012263628434274103,300.67883675434183,0.157249122431821,0.0004208746022152,0.8423300029659633,10.140265973332449
6608530,6,6080,"ELWY, RIVER",PONT-Y-GWYDDEL,GB,53.23262507,-3.570926507,194.0,87.9,1973.0,2019.0,47.0,0.418160096,,,,,1973,2019,47,"4,384",0.138253824,712.6485773,0.22287945313821758,0.3546652093093512,0.012247240468755407,279.1023752891493,0.1683265218265345,0.0,0.8316734781734654,7.336838017496236
6608600,6,6080,"CYNON, AFON",ABERCYNON,GB,51.6520944,-3.332089543,106.0,81.2,1957.0,2019.0,63.0,1.859130051,1957.0,1992.0,36.0,2.836879433,1957,2019,63,"4,395",0.13860072,1307.553962,0.20448970688169438,0.4030288509221676,0.012233386652715053,273.6882601479327,0.5949949238373237,0.0864827962894852,0.3185222798731914,10.168574354360086
6609100,6,6091,"TEME, RIVER",TENBURY,GB,52.313305,-2.591547627,1134.4,48.0,1956.0,2019.0,64.0,0.056497175,,,,,1956,2019,64,"14,583",0.459889488,405.4032863,0.23254882606033644,0.3529731410151523,0.012486028130329015,225.27519998055493,0.1084679527517446,0.002038360991872,0.8894936862563833,6.663285345512512
6609110,6,6091,"LEADON, RIVER",WEDDERBURN BRIDGE,GB,51.90814319,-2.326091691,293.0,9.1,1962.0,2019.0,58.0,0.240165234,,,,,1962,2019,58,"2,177",0.068653872,234.3135563,0.24102646504493758,0.3708918512742673,0.012958590328651355,72.23390977926653,0.2078515840786128,0.0068097973637701,0.785338618557617,3.2115915502640573
6609400,6,6091,"AVON, RIVER",EVESHAM,GB,52.09200107,-1.942927567,2210.0,19.5,1936.0,2019.0,84.0,0.310702717,1936.0,1993.0,58.0,0.0,1936,2019,84,"15,761",0.497038896,224.9044778,0.27917328394395036,0.3414603706232342,0.01376453005161662,100.71760051785542,0.094309008597199,0.0543113508700254,0.8513796405327753,2.210131808172619
6609510,6,6091,DOWLES BROOK,OAK COTTAGE,GB,52.38532601,-2.337885613,40.8,24.2,1971.0,2019.0,49.0,0.011407712,,,,,1971,2019,49,"0,37",0.01166832,285.9882353,0.22000349261315744,0.39081537659578025,0.012563186746968295,132.21747974276298,0.531266892989999,0.0,0.4687331070100009,4.064024464619188
6609520,6,6091,"WORFE, RIVER",BURCOTE,GB,52.55530186,-2.376064249,258.0,33.2,1969.0,2019.0,51.0,0.0,,,,,1969,2019,51,"1,179",0.037180944,144.112186,0.2292404948088581,0.4086131036763719,0.013115729926694717,99.42197107549296,0.2090497234198539,0.0360608299923792,0.7548894465877668,2.0496201813917687
6609538,6,6091,"TANAT, AFON",LLANYBLODWEL,GB,52.79432311,-3.110299174,229.0,77.0,1973.0,2019.0,47.0,0.720912368,,,,,1973,2019,47,"6,698",0.211228128,922.3935721,0.24446323113004723,0.35524021502869557,0.013009407095615724,330.42502306442776,0.199713013200782,0.0,0.800286986799218,13.151558443889638
6609540,6,6091,"RODEN, RIVER",RODINGTON,GB,52.72360696,-2.609820015,259.0,48.0,1961.0,2019.0,59.0,13.17031722,,,,,1961,2019,59,"1,907",0.060139152,232.1974981,0.23100542479881989,0.4277772588815156,0.013275428204391293,89.44072537736785,0.2073050865962442,0.0029645933368308,0.7897303200669251,1.3365010310375085
6609560,6,6091,"AVON, RIVER",STARETON,GB,52.3408897,-1.512840262,347.0,54.7,1962.0,2019.0,58.0,0.07204957,,,,,1962,2019,58,"2,543",0.080196048,231.1125303,0.2809525721569013,0.32442627600413537,0.013756402317194024,120.16058494890224,0.1195814997663762,0.0505885615740074,0.8298299386596164,1.7435766959996033
6609570,6,6091,REA BROOK,HOOKAGATE,GB,52.67812189,-2.791706052,178.0,64.6,1962.0,2019.0,58.0,2.50732504,,,,,1962,2019,58,"1,713",0.054021168,303.4897079,0.2327519822643128,0.3605244688019444,0.012609209944439356,180.06050075565142,0.0994987501085597,0.0,0.9005012498914405,5.019007211439436
6731050,6,6310,STJORDALSELVA,HOGGAS BRU,NO,63.49,11.32,491.0,-999.0,1912.0,2018.0,107.0,0.0,,,,,1912,2018,107,"21,3",0.6717168,1368.058656,0.10344775664506305,0.5346994544743204,0.010971628707567788,515.630242658553,0.197855953361882,0.0,0.8021440466381181,8.248706468872816
6731070,6,6310,NORDELVA,KRINSVATN,NO,63.79,10.23,205.0,-999.0,1915.0,2018.0,104.0,0.0,,,,,1915,2018,104,"12,44",0.39230784,1913.69678,0.09300108000629953,0.5926220556894652,0.011832490073765594,339.84398864902903,0.2013147631576841,0.0,0.7986852368423157,8.192014571719431
6731160,6,6310,NAUSTA,NAUSTA,NO,61.25,5.39,220.0,-999.0,1908.0,2018.0,111.0,0.0,,,,,1908,2018,111,"19,293",0.608424048,2765.563855,0.0932567400398372,0.5672017990500485,0.01146921828973777,449.05998059424616,0.5471805983241194,0.0,0.4528194016758805,17.695143480021926
6731165,6,6310,GAULA,VIKSVATN,NO,61.33,5.87,505.0,-999.0,1902.0,2018.0,117.0,0.063390698,,,,,1902,2018,117,"41,053",1.294647408,2563.658234,0.08902364461539973,0.5690355760427234,0.011278902635555732,795.6590772948215,0.2865853318414392,0.0,0.7134146681585607,24.812601461451536
6731175,6,6310,EIDSELVA,HORNINDALSVATN,NO,61.92,6.09,378.0,-999.0,1900.0,2018.0,119.0,0.0,,,,,1900,2018,119,"22,13",0.69789168,1846.274286,0.11155037208521953,0.5511571972359104,0.011667269000421074,504.72171623182174,0.4507950594209064,0.0,0.5492049405790935,23.16173493485953
6731501,6,6310,GAULA,GAULFOSS,NO,63.108479,10.229018,3079.0,45.0,1958.0,2018.0,61.0,18.14199259,,,,,1958,2018,61,"82,275",2.5946244,842.6841182,0.09634451671425291,0.5413716722714664,0.01090867568031695,719.7004528270351,0.3077651058780026,0.0,0.6922348941219973,8.322281299982954
6731550,6,6310,AGARDSELVA,OEYUNGEN,NO,64.25,11.08,237.0,103.0,1916.0,2018.0,103.0,0.0,,,,,1916,2018,103,"12,316",0.388397376,1638.807494,0.08956535428351442,0.5909996055823262,0.011755674718975918,330.9086861699551,0.3995372628522426,0.0,0.6004627371477572,8.594265070149236
6731555,6,6310,NAMSEN,BERTNEM,NO,64.468071,12.05868,5163.0,3.9,1961.0,2018.0,58.0,0.0,,,,,1961,2018,58,"245,474",7.741268064,1499.37402,0.08506286535282642,0.5736631262305416,0.011287586850986716,531.2665857328424,0.213611100932712,0.0,0.7863888990672881,10.23408517470418
6731600,6,6310,VEFSNA,UNKERVATN,NO,65.5,14.22,756.0,320.0,1929.0,1990.0,62.0,0.0,1978.0,1983.0,6.0,0.0,1929,1990,62,"18,256",0.575721216,761.536,0.09081425504587523,0.5490059822315029,0.010839590893277741,764.530045863635,0.2399129068499503,0.0,0.7600870931500499,10.749991012260878
6731601,6,6310,VEFSNA,LAKFORS,NO,65.621536,13.29073,3650.0,42.0,1908.0,2018.0,111.0,19.81241803,,,,,1908,2018,111,"148,393",4.679721648,1282.11552,0.0890588649634227,0.568604319907247,0.01130096813784046,660.7361743883234,0.2357287785874689,0.0,0.7642712214125315,11.673431780540234
6731610,6,6310,FUSTA,FUSTVATN,NO,65.9,13.3,520.0,-999.0,1908.0,2018.0,111.0,0.0,,,,,1908,2018,111,"32,147",1.013787792,1949.591908,0.08853924018825213,0.5765832652544105,0.011492059932433844,441.9935023483959,0.311224128902589,0.0,0.688775871097411,14.156608146553838
6731650,6,6310,KJERRINGA,VASSVATN,NO,66.4,13.18,16.1,-999.0,1916.0,2018.0,103.0,0.0,1917.0,1988.0,72.0,0.0,1916,2018,103,"1,896",0.059792256,3713.80472,0.09873032915517245,0.5451216644993869,0.011067294082165361,486.5004494831368,0.2057742199519096,0.0,0.7942257800480906,23.216970246281903
6731680,6,6310,SALTELVA,JUNKERDALSELV,NO,66.82,15.43,422.0,-999.0,1937.0,2018.0,82.0,0.0,1938.0,1988.0,51.0,0.0,1937,2018,82,"14,522",0.457965792,1085.226995,0.08718180511722048,0.5546175109636988,0.01084280234648909,927.968888477536,0.1958250167550088,0.0,0.8041749832449909,17.204810601026363
6731685,6,6310,KOBBELVA,KOBBVATN,NO,67.6,16.0,386.0,-999.0,1916.0,2018.0,103.0,20.55274634,1917.0,1974.0,58.0,0.0,1916,2018,103,"26,368",0.831541248,2154.251938,0.10476329337466836,0.582519166437233,0.011971380767372985,584.5474051460794,0.1277539027554236,0.0,0.8722460972445762,21.74627657704957
